Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-15 20:04:38, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29189 29191"
2025-09-15 20:04:39, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29213 29215"
2025-09-15 20:04:40, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29238 29240"
2025-09-15 20:04:41, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29271 29273"
2025-09-15 20:04:41, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29296 29298"
2025-09-15 20:04:42, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29321 29323"
2025-09-15 20:04:43, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29346 29348"
2025-09-15 20:04:43, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29371 29373"
2025-09-15 20:04:44, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29396 29398"
2025-09-15 20:04:45, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29421 29423"
2025-09-15 20:04:46, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29446 29448"
2025-09-15 20:04:46, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29471 29473"
2025-09-15 20:04:47, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29496 29498"
2025-09-15 20:04:48, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29521 29523"
2025-09-15 20:04:49, 5, 0.00, 46.84, 0.8700, "29164 29165 29166 29546 29548"
2025-09-15 20:04:49, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29571 29573"
2025-09-15 20:04:50, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29596 29598"
2025-09-15 20:04:51, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29621 29623"
2025-09-15 20:04:52, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29646 29648"
2025-09-15 20:04:52, 5, 0.00, 46.84, 0.9360, "29164 29165 29166 29671 29673"
