Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-15 20:10:41, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35811 35814"
2025-09-15 20:10:42, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35836 35838"
2025-09-15 20:10:43, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35861 35863"
2025-09-15 20:10:44, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35886 35888"
2025-09-15 20:10:44, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35911 35913"
2025-09-15 20:10:45, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35936 35938"
2025-09-15 20:10:46, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35964 35966"
2025-09-15 20:10:47, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 35994 35996"
2025-09-15 20:10:47, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36019 36021"
2025-09-15 20:10:48, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36044 36046"
2025-09-15 20:10:49, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36069 36071"
2025-09-15 20:10:49, 5, 6.20, 46.85, 0.9360, "35782 35783 35784 36094 36096"
2025-09-15 20:10:50, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36119 36121"
2025-09-15 20:10:51, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36144 36146"
2025-09-15 20:10:52, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36169 36171"
2025-09-15 20:10:52, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36194 36196"
2025-09-15 20:10:53, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36219 36221"
2025-09-15 20:10:54, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36244 36246"
2025-09-15 20:10:55, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36269 36271"
2025-09-15 20:10:55, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36294 36296"
2025-09-15 20:10:56, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36319 36321"
2025-09-15 20:10:57, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36344 36346"
2025-09-15 20:10:58, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36369 36371"
2025-09-15 20:10:58, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36394 36396"
2025-09-15 20:10:59, 5, 0.00, 46.85, 0.9360, "35782 35783 35784 36419 36421"
