Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 13:34:53, 5, 0.00, 46.40, 0.9220, "8679 8680 8681 8703 8705"
2025-09-17 13:34:53, 5, 0.00, 46.40, 0.9220, "8679 8680 8681 8727 8729"
2025-09-17 13:34:54, 5, 0.00, 46.40, 0.9220, "8679 8680 8681 8752 8754"
2025-09-17 13:34:55, 5, 0.00, 46.40, 0.8120, "8679 8680 8681 8777 8779"
2025-09-17 13:34:55, 5, 0.00, 46.40, 0.7200, "8679 8680 8681 8802 8804"
2025-09-17 13:34:56, 5, 0.00, 46.40, 0.7200, "8679 8680 8681 8827 8829"
2025-09-17 13:34:57, 5, 0.00, 46.40, 0.9220, "8679 8680 8681 8852 8854"
2025-09-17 13:34:57, 5, 0.00, 46.40, 0.9220, "8679 8680 8681 8877 8879"
2025-09-17 13:34:58, 5, 126.70, 115.40, 0.9220, "8679 8680 8681 8907 8909"
2025-09-17 13:34:59, 5, 140.00, 115.40, 0.9220, "8679 8680 8681 8931 8933"
2025-09-17 13:35:00, 5, 146.70, 115.40, 0.9220, "8679 8680 8681 8956 8958"
2025-09-17 13:35:00, 5, 146.70, 115.40, 0.9220, "8679 8680 8681 8981 8983"
2025-09-17 13:35:01, 5, 137.50, 115.40, 0.9220, "8679 8680 8681 9006 9008"
2025-09-17 13:35:02, 5, 133.30, 115.90, 0.9220, "8679 8680 8681 9031 9033"
2025-09-17 13:35:02, 5, 140.00, 115.90, 0.9220, "8679 8680 8681 9056 9058"
2025-09-17 13:35:03, 5, 140.00, 115.90, 0.9220, "8679 8680 8681 9081 9083"
2025-09-17 13:35:04, 5, 146.70, 115.90, 0.9220, "8679 8680 8681 9105 9107"
2025-09-17 13:35:04, 5, 133.30, 115.90, 0.9220, "8679 8680 8681 9130 9132"
2025-09-17 13:35:05, 5, 133.30, 115.90, 0.9220, "8679 8680 8681 9155 9157"
2025-09-17 13:35:06, 5, 133.30, 115.90, 0.9220, "8679 8680 8681 9180 9182"
2025-09-17 13:35:06, 5, 140.00, 115.90, 0.9220, "8679 8680 8681 9205 9207"
2025-09-17 13:35:07, 5, 140.00, 115.90, 0.9220, "8679 8680 8681 9230 9232"
2025-09-17 13:35:08, 5, 133.30, 115.90, 0.9220, "8679 8680 8681 9255 9257"
2025-09-17 13:35:09, 5, 140.00, 115.90, 0.9220, "8679 8680 8681 9279 9281"
2025-09-17 13:35:09, 5, 133.30, 115.90, 0.9220, "8679 8680 8681 9304 9306"
2025-09-17 13:35:10, 5, 140.00, 115.90, 0.9220, "8679 8680 8681 9329 9331"
2025-09-17 13:35:11, 5, 146.70, 115.90, 0.9220, "8679 8680 8681 9354 9356"
2025-09-17 13:35:11, 5, 153.30, 115.90, 0.9220, "8679 8680 8681 9379 9381"
2025-09-17 13:35:12, 5, 146.70, 115.90, 0.9220, "8679 8680 8681 9404 9406"
2025-09-17 13:35:13, 5, 140.00, 115.90, 0.9220, "8679 8680 8681 9429 9431"
2025-09-17 13:35:13, 5, 146.70, 115.90, 0.9220, "8679 8680 8681 9454 9456"
2025-09-17 13:35:14, 5, 140.00, 116.40, 0.9220, "8679 8680 8681 9479 9481"
2025-09-17 13:35:15, 5, 146.70, 116.40, 0.9220, "8679 8680 8681 9504 9506"
2025-09-17 13:35:15, 5, 146.70, 116.40, 0.9220, "8679 8680 8681 9529 9531"
2025-09-17 13:35:16, 5, 146.70, 116.40, 0.9220, "8679 8680 8681 9554 9556"
2025-09-17 13:35:17, 5, 140.00, 116.40, 0.9220, "8679 8680 8681 9579 9581"
2025-09-17 13:35:17, 5, 140.00, 116.40, 0.9220, "8679 8680 8681 9604 9606"
2025-09-17 13:35:18, 5, 133.30, 116.40, 0.9220, "8679 8680 8681 9629 9631"
2025-09-17 13:35:19, 5, 46.70, 116.40, 0.9220, "8679 8680 8681 9653 9655"
2025-09-17 13:35:20, 5, 53.30, 116.40, 0.9220, "8679 8680 8681 9678 9680"
2025-09-17 13:35:20, 5, 46.70, 116.40, 0.9220, "8679 8680 8681 9703 9705"
2025-09-17 13:35:21, 5, 0.00, 116.40, 0.9220, "8679 8680 8681 9728 9730"
2025-09-17 13:35:22, 5, 0.00, 116.40, 0.9220, "8679 8680 8681 9753 9755"
2025-09-17 13:35:22, 5, 0.00, 116.40, 0.9220, "8679 8680 8681 9778 9780"
2025-09-17 13:35:23, 5, 0.00, 116.40, 0.9220, "8679 8680 8681 9803 9805"
2025-09-17 13:35:24, 5, 0.00, 116.40, 0.8120, "8679 8680 8681 9828 9830"
