Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 19:22:03, 5, 0.00, 47.40, 0.9228, "106062 106063 106064 106086 106088"
2025-09-17 19:22:04, 5, 0.00, 47.40, 0.9228, "106062 106063 106064 106110 106112"
2025-09-17 19:22:05, 5, 0.00, 47.40, 0.9228, "106062 106063 106064 106135 106137"
2025-09-17 19:22:05, 5, 0.00, 47.40, 0.9228, "106062 106063 106064 106160 106162"
2025-09-17 19:22:06, 5, 0.00, 47.40, 0.9228, "106062 106063 106064 106185 106187"
2025-09-17 19:22:07, 5, 0.00, 47.40, 0.9228, "106062 106063 106064 106210 106212"
2025-09-17 19:22:08, 5, 0.00, 47.40, 0.9228, "106062 106063 106064 106235 106237"
2025-09-17 19:22:08, 5, 0.00, 47.40, 0.7200, "106062 106063 106064 106260 106262"
2025-09-17 19:22:09, 5, 0.00, 47.40, 0.7200, "106062 106063 106064 106285 106287"
2025-09-17 19:22:10, 5, 0.00, 47.40, 0.7200, "106062 106063 106064 106310 106312"
2025-09-17 19:22:10, 5, 0.00, 47.40, 0.7200, "106062 106063 106064 106335 106337"
2025-09-17 19:22:11, 5, 0.00, 47.40, 0.8128, "106062 106063 106064 106360 106362"
2025-09-17 19:22:12, 5, 0.00, 47.40, 0.8128, "106062 106063 106064 106385 106387"
2025-09-17 19:22:12, 5, 0.00, 47.40, 0.7200, "106062 106063 106064 106410 106412"
2025-09-17 19:22:13, 5, 86.70, 47.90, 0.9228, "106062 106063 106064 106438 106440"
2025-09-17 19:22:14, 5, 100.00, 49.40, 0.9228, "106062 106063 106064 106462 106464"
2025-09-17 19:22:14, 5, 106.70, 50.90, 0.9228, "106062 106063 106064 106487 106489"
2025-09-17 19:22:15, 5, 106.70, 52.90, 0.9228, "106062 106063 106064 106512 106514"
2025-09-17 19:22:16, 5, 100.00, 54.40, 0.9228, "106062 106063 106064 106537 106539"
2025-09-17 19:22:16, 5, 106.70, 55.90, 0.9228, "106062 106063 106064 106562 106564"
2025-09-17 19:22:17, 5, 100.00, 57.40, 0.9228, "106062 106063 106064 106587 106589"
2025-09-17 19:22:18, 5, 100.00, 58.90, 0.9228, "106062 106063 106064 106612 106614"
2025-09-17 19:22:18, 5, 100.00, 60.40, 0.9228, "106062 106063 106064 106637 106639"
