Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 18:33:16, 5, 100.00, 123.34, 0.9228, "1690 1691 1692 3353 3355"
2025-09-17 18:33:16, 5, 106.70, 123.84, 0.9228, "1690 1691 1692 3378 3380"
2025-09-17 18:33:17, 5, 100.00, 123.84, 0.9228, "1690 1691 1692 3403 3405"
2025-09-17 18:33:18, 5, 106.70, 123.84, 0.9228, "1690 1691 1692 3428 3430"
2025-09-17 18:33:18, 5, 100.00, 124.34, 0.9228, "1690 1691 1692 3453 3455"
2025-09-17 18:33:19, 5, 106.70, 124.34, 0.9228, "1690 1691 1692 3478 3480"
2025-09-17 18:33:20, 5, 106.70, 124.34, 0.9228, "1690 1691 1692 3503 3505"
2025-09-17 18:33:20, 5, 106.70, 124.34, 0.9228, "1690 1691 1692 3528 3530"
2025-09-17 18:33:21, 5, 100.00, 124.84, 0.9228, "1690 1691 1692 3553 3555"
2025-09-17 18:33:22, 5, 106.70, 124.84, 0.9228, "1690 1691 1692 3578 3580"
2025-09-17 18:33:22, 5, 100.00, 124.84, 0.9228, "1690 1691 1692 3603 3605"
2025-09-17 18:33:23, 5, 100.00, 125.34, 0.9228, "1690 1691 1692 3628 3630"
2025-09-17 18:33:24, 5, 106.70, 125.34, 0.9228, "1690 1691 1692 3653 3655"
2025-09-17 18:33:24, 5, 106.70, 125.34, 0.9228, "1690 1691 1692 3678 3680"
2025-09-17 18:33:25, 5, 106.70, 125.34, 0.9228, "1690 1691 1692 3703 3705"
2025-09-17 18:33:26, 5, 106.70, 125.34, 0.9228, "1690 1691 1692 3728 3730"
2025-09-17 18:33:27, 5, 93.30, 125.34, 0.9228, "1690 1691 1692 3753 3755"
2025-09-17 18:33:27, 5, 100.00, 125.34, 0.9228, "1690 1691 1692 3778 3780"
2025-09-17 18:33:28, 5, 100.00, 125.34, 0.9228, "1690 1691 1692 3803 3805"
2025-09-17 18:33:29, 5, 100.00, 125.34, 0.9228, "1690 1691 1692 3828 3830"
2025-09-17 18:33:29, 5, 100.00, 125.34, 0.9228, "1690 1691 1692 3853 3855"
2025-09-17 18:33:30, 5, 106.70, 125.34, 0.9228, "1690 1691 1692 3878 3880"
2025-09-17 18:33:31, 5, 106.70, 125.34, 0.9228, "1690 1691 1692 3903 3905"
2025-09-17 18:33:31, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 3928 3930"
2025-09-17 18:33:32, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 3953 3955"
2025-09-17 18:33:33, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 3978 3980"
2025-09-17 18:33:33, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4003 4005"
2025-09-17 18:33:34, 5, 100.00, 125.84, 0.9228, "1690 1691 1692 4028 4030"
2025-09-17 18:33:35, 5, 106.70, 125.84, 0.9228, "1690 1691 1692 4053 4055"
