Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-16 18:31:57, 5, 0.00, 46.37, 0.9230, "27846 27847 27848 27870 27872"
2025-09-16 18:31:58, 5, 0.00, 46.37, 0.9230, "27846 27847 27848 27894 27896"
2025-09-16 18:31:58, 5, 0.00, 46.37, 0.9230, "27846 27847 27848 27919 27921"
2025-09-16 18:31:59, 5, 0.00, 46.37, 0.9230, "27846 27847 27848 27944 27946"
2025-09-16 18:32:00, 5, 0.00, 46.37, 0.7200, "27846 27847 27848 27969 27971"
2025-09-16 18:32:01, 5, 33.30, 54.37, 0.9230, "27846 27847 27848 27994 27996"
2025-09-16 18:32:01, 5, 160.00, 115.87, 0.9230, "27846 27847 27848 28023 28025"
2025-09-16 18:32:02, 5, 146.70, 115.87, 0.9230, "27846 27847 27848 28048 28050"
2025-09-16 18:32:03, 5, 137.50, 115.87, 0.9230, "27846 27847 27848 28073 28075"
2025-09-16 18:32:03, 5, 153.30, 115.87, 0.9230, "27846 27847 27848 28098 28100"
2025-09-16 18:32:04, 5, 131.20, 115.87, 0.9230, "27846 27847 27848 28123 28125"
2025-09-16 18:32:05, 5, 146.70, 115.87, 0.9230, "27846 27847 27848 28148 28150"
2025-09-16 18:32:06, 5, 153.30, 115.87, 0.9230, "27846 27847 27848 28173 28175"
2025-09-16 18:32:06, 5, 146.70, 115.87, 0.9230, "27846 27847 27848 28197 28199"
2025-09-16 18:32:07, 5, 146.70, 115.87, 0.9230, "27846 27847 27848 28222 28224"
2025-09-16 18:32:08, 5, 146.70, 116.87, 0.9230, "27846 27847 27848 28247 28249"
2025-09-16 18:32:09, 5, 153.30, 116.87, 0.9230, "27846 27847 27848 28272 28274"
2025-09-16 18:32:09, 5, 153.30, 116.87, 0.9230, "27846 27847 27848 28297 28299"
2025-09-16 18:32:10, 5, 153.30, 116.87, 0.9230, "27846 27847 27848 28322 28324"
2025-09-16 18:32:11, 5, 146.70, 116.87, 0.9230, "27846 27847 27848 28347 28349"
2025-09-16 18:32:12, 5, 131.20, 116.87, 0.9230, "27846 27847 27848 28371 28373"
2025-09-16 18:32:12, 5, 146.70, 116.87, 0.9230, "27846 27847 27848 28396 28398"
2025-09-16 18:32:13, 5, 146.70, 117.37, 0.9230, "27846 27847 27848 28422 28424"
2025-09-16 18:32:14, 5, 153.30, 117.37, 0.9230, "27846 27847 27848 28447 28449"
2025-09-16 18:32:15, 5, 143.80, 117.37, 0.9230, "27846 27847 27848 28472 28474"
2025-09-16 18:32:15, 5, 143.80, 117.37, 0.9230, "27846 27847 27848 28497 28499"
2025-09-16 18:32:16, 5, 153.30, 117.87, 0.9230, "27846 27847 27848 28522 28524"
2025-09-16 18:32:17, 5, 146.70, 117.87, 0.9230, "27846 27847 27848 28547 28549"
2025-09-16 18:32:17, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28572 28574"
2025-09-16 18:32:18, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 28597 28599"
2025-09-16 18:32:19, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28622 28624"
2025-09-16 18:32:20, 5, 137.50, 118.37, 0.9230, "27846 27847 27848 28647 28649"
2025-09-16 18:32:20, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28672 28674"
2025-09-16 18:32:21, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28697 28699"
2025-09-16 18:32:22, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28722 28724"
2025-09-16 18:32:23, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 28747 28749"
2025-09-16 18:32:23, 5, 140.00, 118.37, 0.9230, "27846 27847 27848 28772 28774"
2025-09-16 18:32:24, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 28797 28799"
2025-09-16 18:32:25, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28822 28824"
2025-09-16 18:32:26, 5, 143.80, 118.37, 0.9230, "27846 27847 27848 28847 28849"
2025-09-16 18:32:26, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 28872 28874"
2025-09-16 18:32:27, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28897 28899"
2025-09-16 18:32:28, 5, 140.00, 118.37, 0.9230, "27846 27847 27848 28922 28924"
2025-09-16 18:32:28, 5, 140.00, 118.37, 0.9230, "27846 27847 27848 28947 28949"
2025-09-16 18:32:29, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 28972 28974"
2025-09-16 18:32:30, 5, 143.80, 118.37, 0.9230, "27846 27847 27848 28997 28999"
2025-09-16 18:32:31, 5, 160.00, 118.37, 0.9230, "27846 27847 27848 29022 29024"
2025-09-16 18:32:31, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29046 29048"
2025-09-16 18:32:32, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29071 29073"
2025-09-16 18:32:33, 5, 140.00, 118.37, 0.9230, "27846 27847 27848 29096 29098"
2025-09-16 18:32:34, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29121 29123"
2025-09-16 18:32:34, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 29146 29148"
2025-09-16 18:32:35, 5, 160.00, 118.37, 0.9230, "27846 27847 27848 29171 29173"
2025-09-16 18:32:36, 5, 133.30, 118.37, 0.9230, "27846 27847 27848 29196 29198"
2025-09-16 18:32:37, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 29220 29222"
2025-09-16 18:32:37, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 29245 29247"
2025-09-16 18:32:38, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29270 29272"
2025-09-16 18:32:39, 5, 150.00, 118.37, 0.9230, "27846 27847 27848 29295 29297"
2025-09-16 18:32:40, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 29320 29322"
2025-09-16 18:32:40, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 29345 29347"
2025-09-16 18:32:41, 5, 146.70, 118.37, 0.9230, "27846 27847 27848 29370 29372"
2025-09-16 18:32:42, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29395 29397"
2025-09-16 18:32:42, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29420 29422"
2025-09-16 18:32:43, 5, 160.00, 118.37, 0.9230, "27846 27847 27848 29445 29447"
2025-09-16 18:32:44, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29470 29472"
2025-09-16 18:32:45, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29495 29497"
2025-09-16 18:32:45, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29520 29522"
2025-09-16 18:32:46, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29545 29547"
2025-09-16 18:32:47, 5, 153.30, 118.37, 0.9230, "27846 27847 27848 29570 29572"
