Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-16 18:25:04, 5, 0.00, 46.50, 0.8268, "22763 22764 22765 22819 22821"
2025-09-16 18:25:05, 5, 0.00, 46.50, 0.8130, "22763 22764 22765 22843 22845"
2025-09-16 18:25:05, 5, 0.00, 46.50, 0.8130, "22763 22764 22765 22867 22869"
2025-09-16 18:25:06, 5, 0.00, 46.50, 0.9230, "22763 22764 22765 22891 22893"
2025-09-16 18:25:07, 5, 0.00, 46.50, 0.9230, "22763 22764 22765 22915 22917"
2025-09-16 18:25:07, 5, 0.00, 46.50, 0.9230, "22763 22764 22765 22939 22941"
2025-09-16 18:25:08, 5, 0.00, 46.50, 0.9230, "22763 22764 22765 22963 22965"
2025-09-16 18:25:09, 5, 0.00, 46.50, 0.9230, "22763 22764 22765 22987 22989"
2025-09-16 18:25:09, 5, 160.00, 115.50, 0.9230, "22763 22764 22765 23017 23019"
2025-09-16 18:25:10, 5, 153.30, 116.00, 0.9230, "22763 22764 22765 23041 23043"
2025-09-16 18:25:11, 5, 150.00, 116.00, 0.9230, "22763 22764 22765 23065 23067"
2025-09-16 18:25:12, 5, 140.00, 116.50, 0.9230, "22763 22764 22765 23089 23091"
2025-09-16 18:25:12, 5, 153.30, 117.00, 0.9230, "22763 22764 22765 23113 23115"
2025-09-16 18:25:13, 5, 166.70, 117.00, 0.9230, "22763 22764 22765 23137 23139"
2025-09-16 18:25:14, 5, 146.70, 117.00, 0.9230, "22763 22764 22765 23161 23163"
2025-09-16 18:25:14, 5, 153.30, 117.00, 0.9230, "22763 22764 22765 23186 23188"
2025-09-16 18:25:15, 5, 137.50, 117.00, 0.9230, "22763 22764 22765 23210 23212"
2025-09-16 18:25:16, 5, 131.20, 117.00, 0.9230, "22763 22764 22765 23234 23236"
2025-09-16 18:25:17, 5, 160.00, 117.00, 0.9230, "22763 22764 22765 23258 23260"
2025-09-16 18:25:17, 5, 143.80, 117.00, 0.9230, "22763 22764 22765 23282 23284"
2025-09-16 18:25:18, 5, 146.70, 117.00, 0.9230, "22763 22764 22765 23306 23308"
2025-09-16 18:25:19, 5, 153.30, 117.00, 0.9230, "22763 22764 22765 23331 23333"
2025-09-16 18:25:20, 5, 143.80, 117.00, 0.9230, "22763 22764 22765 23355 23357"
