Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-15 20:05:07, 5, 0.00, 46.18, 0.9220, "18908 18909 18910 18930 18932"
2025-09-15 20:05:08, 5, 0.00, 46.18, 0.9220, "18908 18909 18910 18956 18958"
2025-09-15 20:05:09, 5, 0.00, 46.18, 0.9220, "18908 18909 18910 18981 18983"
2025-09-15 20:05:09, 5, 0.00, 46.18, 0.9220, "18908 18909 18910 19006 19008"
2025-09-15 20:05:10, 5, 0.00, 46.18, 0.9220, "18908 18909 18910 19031 19033"
2025-09-15 20:05:11, 5, 0.00, 46.18, 0.8120, "18908 18909 18910 19056 19058"
2025-09-15 20:05:11, 5, 0.00, 46.18, 0.8120, "18908 18909 18910 19081 19083"
2025-09-15 20:05:12, 5, 0.00, 46.18, 0.7200, "18908 18909 18910 19106 19108"
2025-09-15 20:05:13, 5, 0.00, 46.18, 0.9220, "18908 18909 18910 19131 19133"
2025-09-15 20:05:13, 5, 0.00, 46.18, 0.9220, "18908 18909 18910 19156 19158"
2025-09-15 20:05:14, 5, 0.00, 46.18, 0.7200, "18908 18909 18910 19181 19183"
2025-09-15 20:05:15, 5, 53.30, 46.18, 0.9220, "18908 18909 18910 19209 19211"
2025-09-15 20:05:15, 5, 126.70, 46.68, 0.9220, "18908 18909 18910 19234 19236"
2025-09-15 20:05:16, 5, 126.70, 46.68, 0.9220, "18908 18909 18910 19259 19261"
2025-09-15 20:05:17, 5, 140.00, 54.18, 0.9220, "18908 18909 18910 19284 19286"
2025-09-15 20:05:18, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19310 19312"
2025-09-15 20:05:18, 5, 133.30, 54.18, 0.9220, "18908 18909 18910 19335 19337"
2025-09-15 20:05:19, 5, 140.00, 54.18, 0.9220, "18908 18909 18910 19360 19362"
2025-09-15 20:05:20, 5, 140.00, 54.18, 0.9220, "18908 18909 18910 19385 19387"
2025-09-15 20:05:21, 5, 140.00, 54.18, 0.9220, "18908 18909 18910 19409 19411"
2025-09-15 20:05:21, 5, 133.30, 54.18, 0.9220, "18908 18909 18910 19434 19436"
2025-09-15 20:05:22, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 19459 19461"
2025-09-15 20:05:23, 5, 133.30, 54.18, 0.9220, "18908 18909 18910 19485 19487"
2025-09-15 20:05:23, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 19510 19512"
2025-09-15 20:05:24, 5, 113.30, 54.18, 0.9220, "18908 18909 18910 19535 19537"
2025-09-15 20:05:25, 5, 133.30, 54.18, 0.9220, "18908 18909 18910 19560 19562"
2025-09-15 20:05:26, 5, 133.30, 54.18, 0.9220, "18908 18909 18910 19584 19586"
2025-09-15 20:05:26, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 19609 19611"
2025-09-15 20:05:27, 5, 112.50, 54.18, 0.9220, "18908 18909 18910 19634 19636"
2025-09-15 20:05:28, 5, 106.20, 54.18, 0.9220, "18908 18909 18910 19659 19661"
2025-09-15 20:05:28, 5, 112.50, 54.18, 0.9220, "18908 18909 18910 19684 19686"
2025-09-15 20:05:29, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19709 19711"
2025-09-15 20:05:30, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19734 19736"
2025-09-15 20:05:31, 5, 113.30, 54.18, 0.9220, "18908 18909 18910 19758 19760"
2025-09-15 20:05:31, 5, 113.30, 54.18, 0.9220, "18908 18909 18910 19783 19785"
2025-09-15 20:05:32, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19808 19810"
2025-09-15 20:05:33, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19833 19835"
2025-09-15 20:05:33, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 19858 19860"
2025-09-15 20:05:34, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19883 19885"
2025-09-15 20:05:35, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19908 19910"
2025-09-15 20:05:36, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 19932 19934"
2025-09-15 20:05:36, 5, 106.70, 54.18, 0.9220, "18908 18909 18910 19957 19959"
2025-09-15 20:05:37, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 19982 19984"
2025-09-15 20:05:38, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 20007 20009"
2025-09-15 20:05:38, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 20032 20034"
2025-09-15 20:05:39, 5, 125.00, 54.18, 0.9220, "18908 18909 18910 20057 20059"
2025-09-15 20:05:40, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 20082 20084"
2025-09-15 20:05:41, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 20106 20108"
2025-09-15 20:05:41, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 20131 20133"
2025-09-15 20:05:42, 5, 133.30, 54.18, 0.9220, "18908 18909 18910 20156 20158"
2025-09-15 20:05:43, 5, 100.00, 54.18, 0.9220, "18908 18909 18910 20181 20183"
2025-09-15 20:05:43, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 20206 20208"
2025-09-15 20:05:44, 5, 106.70, 54.18, 0.9220, "18908 18909 18910 20231 20233"
2025-09-15 20:05:45, 5, 133.30, 54.18, 0.9220, "18908 18909 18910 20256 20258"
2025-09-15 20:05:46, 5, 112.50, 54.18, 0.9220, "18908 18909 18910 20280 20282"
2025-09-15 20:05:46, 5, 120.00, 54.18, 0.9220, "18908 18909 18910 20305 20307"
2025-09-15 20:05:47, 5, 113.30, 54.18, 0.9220, "18908 18909 18910 20330 20332"
2025-09-15 20:05:48, 5, 126.70, 54.18, 0.9220, "18908 18909 18910 20355 20357"
2025-09-15 20:05:49, 5, 113.30, 54.18, 0.9220, "18908 18909 18910 20380 20382"
2025-09-15 20:05:49, 5, 113.30, 54.18, 0.9220, "18908 18909 18910 20405 20407"
2025-09-15 20:05:50, 5, 106.20, 54.18, 0.9220, "18908 18909 18910 20431 20433"
