Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-15 19:45:48, 5, 0.00, 46.35, 0.7200, "13857 13858 13859 13932 13934"
2025-09-15 19:45:49, 5, 0.00, 46.35, 0.9220, "13857 13858 13859 13956 13958"
2025-09-15 19:45:50, 5, 0.00, 46.35, 0.8120, "13857 13858 13859 13981 13983"
2025-09-15 19:45:50, 5, 0.00, 46.35, 0.9220, "13857 13858 13859 14006 14008"
2025-09-15 19:45:51, 5, 0.00, 46.35, 0.7200, "13857 13858 13859 14031 14033"
2025-09-15 19:45:52, 5, 0.00, 46.35, 0.7200, "13857 13858 13859 14056 14058"
2025-09-15 19:45:52, 5, 0.00, 46.35, 0.7200, "13857 13858 13859 14081 14083"
2025-09-15 19:45:53, 5, 0.00, 46.35, 0.7200, "13857 13858 13859 14106 14108"
2025-09-15 19:45:54, 5, 0.00, 46.35, 0.7200, "13857 13858 13859 14131 14133"
2025-09-15 19:45:54, 5, 0.00, 46.35, 0.7200, "13857 13858 13859 14156 14158"
2025-09-15 19:45:55, 5, 113.30, 46.35, 0.9220, "13857 13858 13859 14184 14186"
2025-09-15 19:45:56, 5, 120.00, 47.35, 0.9220, "13857 13858 13859 14208 14210"
2025-09-15 19:45:56, 5, 120.00, 47.35, 0.9220, "13857 13858 13859 14233 14235"
2025-09-15 19:45:57, 5, 120.00, 47.35, 0.9220, "13857 13858 13859 14258 14260"
2025-09-15 19:45:58, 5, 113.30, 47.35, 0.9220, "13857 13858 13859 14283 14285"
2025-09-15 19:45:59, 5, 100.00, 47.35, 0.9220, "13857 13858 13859 14308 14310"
2025-09-15 19:45:59, 5, 126.70, 47.35, 0.9220, "13857 13858 13859 14333 14335"
2025-09-15 19:46:00, 5, 120.00, 47.35, 0.9220, "13857 13858 13859 14358 14360"
2025-09-15 19:46:01, 5, 100.00, 47.35, 0.9220, "13857 13858 13859 14382 14384"
