Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 13:34:28, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11642 11644"
2025-09-17 13:34:29, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11666 11668"
2025-09-17 13:34:30, 5, 6.20, 46.71, 0.9360, "11618 11619 11620 11691 11693"
2025-09-17 13:34:31, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11716 11718"
2025-09-17 13:34:31, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11741 11743"
2025-09-17 13:34:32, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11773 11775"
2025-09-17 13:34:33, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11799 11801"
2025-09-17 13:34:33, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11824 11826"
2025-09-17 13:34:34, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11849 11851"
2025-09-17 13:34:35, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11875 11877"
2025-09-17 13:34:36, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11900 11902"
2025-09-17 13:34:37, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11925 11927"
2025-09-17 13:34:37, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11950 11952"
2025-09-17 13:34:38, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 11975 11977"
2025-09-17 13:34:39, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12000 12002"
2025-09-17 13:34:39, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12025 12027"
2025-09-17 13:34:40, 5, 0.00, 46.71, 0.8700, "11618 11619 11620 12050 12052"
2025-09-17 13:34:41, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12075 12077"
2025-09-17 13:34:42, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12100 12102"
2025-09-17 13:34:42, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12125 12127"
2025-09-17 13:34:43, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12150 12152"
2025-09-17 13:34:44, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12175 12177"
2025-09-17 13:34:45, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12200 12202"
2025-09-17 13:34:45, 5, 0.00, 46.71, 0.8700, "11618 11619 11620 12225 12227"
2025-09-17 13:34:46, 5, 0.00, 46.71, 0.8700, "11618 11619 11620 12250 12252"
2025-09-17 13:34:47, 5, 0.00, 46.71, 0.8700, "11618 11619 11620 12275 12277"
2025-09-17 13:34:48, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12300 12302"
2025-09-17 13:34:49, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12325 12327"
2025-09-17 13:34:49, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12350 12352"
2025-09-17 13:34:50, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12375 12377"
2025-09-17 13:34:51, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12400 12402"
2025-09-17 13:34:51, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12425 12427"
2025-09-17 13:34:52, 5, 0.00, 46.71, 0.8700, "11618 11619 11620 12450 12452"
2025-09-17 13:34:53, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12475 12477"
2025-09-17 13:34:54, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12500 12502"
2025-09-17 13:34:54, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12525 12527"
2025-09-17 13:34:55, 5, 0.00, 46.71, 0.9360, "11618 11619 11620 12550 12552"
