Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 13:23:55, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5720 5722"
2025-09-17 13:23:56, 5, 0.00, 46.87, 0.8700, "5698 5699 5700 5744 5746"
2025-09-17 13:23:57, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5768 5770"
2025-09-17 13:23:58, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5792 5794"
2025-09-17 13:23:58, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5822 5824"
2025-09-17 13:23:59, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5846 5848"
2025-09-17 13:24:00, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5870 5872"
2025-09-17 13:24:01, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5894 5896"
2025-09-17 13:24:01, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5918 5920"
2025-09-17 13:24:02, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5950 5952"
2025-09-17 13:24:03, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5974 5976"
2025-09-17 13:24:04, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 5998 6000"
2025-09-17 13:24:04, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6022 6024"
2025-09-17 13:24:05, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6046 6048"
2025-09-17 13:24:06, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6070 6072"
2025-09-17 13:24:07, 5, 0.00, 46.87, 0.8700, "5698 5699 5700 6094 6096"
2025-09-17 13:24:07, 5, 0.00, 46.87, 0.8700, "5698 5699 5700 6119 6121"
2025-09-17 13:24:08, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6143 6145"
2025-09-17 13:24:09, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6167 6169"
2025-09-17 13:24:10, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6191 6193"
2025-09-17 13:24:10, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6215 6217"
2025-09-17 13:24:11, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6239 6241"
2025-09-17 13:24:12, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6263 6265"
2025-09-17 13:24:12, 5, 0.00, 46.87, 0.8700, "5698 5699 5700 6287 6289"
2025-09-17 13:24:13, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6311 6313"
2025-09-17 13:24:14, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6335 6337"
2025-09-17 13:24:15, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6359 6361"
2025-09-17 13:24:15, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6383 6385"
2025-09-17 13:24:16, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6407 6409"
2025-09-17 13:24:17, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6431 6433"
2025-09-17 13:24:18, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6455 6457"
2025-09-17 13:24:18, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6479 6481"
2025-09-17 13:24:19, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6503 6505"
2025-09-17 13:24:20, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6527 6529"
2025-09-17 13:24:21, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6551 6553"
2025-09-17 13:24:21, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6575 6577"
2025-09-17 13:24:22, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6599 6601"
2025-09-17 13:24:23, 5, 0.00, 46.87, 0.9360, "5698 5699 5700 6623 6625"
2025-09-17 13:24:24, 5, 0.00, 46.87, 0.8700, "5698 5699 5700 6647 6649"
2025-09-17 13:24:24, 5, 131.20, 114.75, 0.9360, "5698 5699 5700 6671 6673"
2025-09-17 13:24:25, 5, 133.30, 115.00, 0.9360, "5698 5699 5700 6695 6697"
2025-09-17 13:24:26, 5, 125.00, 115.00, 0.9360, "5698 5699 5700 6719 6721"
2025-09-17 13:24:27, 5, 140.00, 115.12, 0.9360, "5698 5699 5700 6743 6745"
2025-09-17 13:24:28, 5, 125.00, 115.25, 0.9360, "5698 5699 5700 6767 6769"
2025-09-17 13:24:28, 5, 140.00, 115.25, 0.9360, "5698 5699 5700 6791 6793"
2025-09-17 13:24:29, 5, 137.50, 115.25, 0.9360, "5698 5699 5700 6815 6817"
2025-09-17 13:24:30, 5, 118.80, 115.25, 0.9360, "5698 5699 5700 6839 6841"
2025-09-17 13:24:31, 5, 140.00, 115.25, 0.9360, "5698 5699 5700 6863 6865"
2025-09-17 13:24:31, 5, 140.00, 115.40, 0.9360, "5698 5699 5700 6887 6889"
2025-09-17 13:24:32, 5, 140.00, 115.40, 0.9360, "5698 5699 5700 6911 6913"
2025-09-17 13:24:33, 5, 140.00, 115.52, 0.9360, "5698 5699 5700 6935 6937"
2025-09-17 13:24:34, 5, 146.70, 115.52, 0.9360, "5698 5699 5700 6959 6961"
