Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-16 18:24:50, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 23864 23866"
2025-09-16 18:24:50, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 23888 23890"
2025-09-16 18:24:51, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 23913 23915"
2025-09-16 18:24:52, 5, 6.20, 46.72, 0.9360, "23835 23836 23837 23939 23941"
2025-09-16 18:24:53, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 23964 23966"
2025-09-16 18:24:53, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 23989 23991"
2025-09-16 18:24:54, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24014 24016"
2025-09-16 18:24:55, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24039 24041"
2025-09-16 18:24:56, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24064 24066"
2025-09-16 18:24:56, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24089 24091"
2025-09-16 18:24:57, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24122 24124"
2025-09-16 18:24:58, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24147 24149"
2025-09-16 18:24:58, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24172 24174"
2025-09-16 18:24:59, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24197 24199"
2025-09-16 18:25:00, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24222 24224"
2025-09-16 18:25:01, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24247 24249"
2025-09-16 18:25:01, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24272 24274"
2025-09-16 18:25:02, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24297 24299"
2025-09-16 18:25:03, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24322 24324"
2025-09-16 18:25:04, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24347 24349"
2025-09-16 18:25:04, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24372 24374"
2025-09-16 18:25:05, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24397 24399"
2025-09-16 18:25:06, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24422 24424"
2025-09-16 18:25:07, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24447 24449"
2025-09-16 18:25:07, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24472 24474"
2025-09-16 18:25:08, 5, 0.00, 46.72, 0.9360, "23835 23836 23837 24497 24499"
2025-09-16 18:25:09, 5, 213.30, 70.22, 0.9360, "23835 23836 23837 24522 24524"
2025-09-16 18:25:10, 5, 153.30, 114.47, 0.9360, "23835 23836 23837 24547 24549"
2025-09-16 18:25:10, 5, 140.00, 114.84, 0.9360, "23835 23836 23837 24572 24574"
2025-09-16 18:25:11, 5, 140.00, 114.97, 0.9360, "23835 23836 23837 24597 24599"
2025-09-16 18:25:12, 5, 140.00, 115.09, 0.9360, "23835 23836 23837 24622 24624"
2025-09-16 18:25:13, 5, 133.30, 115.09, 0.9360, "23835 23836 23837 24647 24649"
2025-09-16 18:25:13, 5, 131.20, 115.09, 0.9360, "23835 23836 23837 24672 24674"
2025-09-16 18:25:14, 5, 140.00, 115.22, 0.9360, "23835 23836 23837 24697 24699"
2025-09-16 18:25:15, 5, 131.20, 115.22, 0.9360, "23835 23836 23837 24722 24724"
2025-09-16 18:25:16, 5, 140.00, 115.34, 0.9360, "23835 23836 23837 24747 24749"
2025-09-16 18:25:17, 5, 140.00, 115.34, 0.9360, "23835 23836 23837 24772 24774"
2025-09-16 18:25:17, 5, 140.00, 115.34, 0.9360, "23835 23836 23837 24797 24799"
2025-09-16 18:25:18, 5, 133.30, 115.34, 0.9360, "23835 23836 23837 24822 24824"
2025-09-16 18:25:19, 5, 125.00, 115.34, 0.9360, "23835 23836 23837 24847 24849"
2025-09-16 18:25:20, 5, 118.80, 115.34, 0.9360, "23835 23836 23837 24872 24874"
2025-09-16 18:25:20, 5, 133.30, 115.34, 0.9360, "23835 23836 23837 24897 24899"
2025-09-16 18:25:21, 5, 133.30, 115.47, 0.9360, "23835 23836 23837 24922 24924"
2025-09-16 18:25:22, 5, 140.00, 115.47, 0.9360, "23835 23836 23837 24947 24949"
2025-09-16 18:25:23, 5, 140.00, 115.47, 0.9360, "23835 23836 23837 24972 24974"
2025-09-16 18:25:23, 5, 137.50, 115.47, 0.9360, "23835 23836 23837 24997 24999"
2025-09-16 18:25:24, 5, 140.00, 115.59, 0.9360, "23835 23836 23837 25022 25024"
2025-09-16 18:25:25, 5, 131.20, 115.59, 0.9360, "23835 23836 23837 25047 25049"
2025-09-16 18:25:26, 5, 133.30, 115.72, 0.9360, "23835 23836 23837 25072 25074"
2025-09-16 18:25:26, 5, 133.30, 115.84, 0.9360, "23835 23836 23837 25097 25099"
2025-09-16 18:25:27, 5, 146.70, 115.84, 0.9360, "23835 23836 23837 25122 25124"
2025-09-16 18:25:28, 5, 140.00, 115.84, 0.9360, "23835 23836 23837 25147 25149"
2025-09-16 18:25:29, 5, 140.00, 115.97, 0.9360, "23835 23836 23837 25172 25174"
2025-09-16 18:25:30, 5, 125.00, 115.97, 0.9360, "23835 23836 23837 25197 25199"
2025-09-16 18:25:30, 5, 133.30, 115.97, 0.9360, "23835 23836 23837 25222 25224"
2025-09-16 18:25:31, 5, 146.70, 115.97, 0.9360, "23835 23836 23837 25247 25249"
2025-09-16 18:25:32, 5, 140.00, 115.97, 0.9360, "23835 23836 23837 25272 25274"
2025-09-16 18:25:33, 5, 146.70, 115.97, 0.9360, "23835 23836 23837 25297 25299"
2025-09-16 18:25:33, 5, 131.20, 115.97, 0.9360, "23835 23836 23837 25322 25324"
2025-09-16 18:25:34, 5, 131.20, 115.97, 0.9360, "23835 23836 23837 25347 25349"
2025-09-16 18:25:35, 5, 131.20, 115.97, 0.9360, "23835 23836 23837 25372 25374"
2025-09-16 18:25:36, 5, 153.30, 115.97, 0.9360, "23835 23836 23837 25397 25399"
2025-09-16 18:25:36, 5, 146.70, 115.97, 0.9360, "23835 23836 23837 25422 25424"
2025-09-16 18:25:37, 5, 146.70, 115.97, 0.9360, "23835 23836 23837 25447 25449"
2025-09-16 18:25:38, 5, 137.50, 115.97, 0.9360, "23835 23836 23837 25472 25474"
2025-09-16 18:25:39, 5, 140.00, 115.97, 0.9360, "23835 23836 23837 25497 25499"
2025-09-16 18:25:40, 5, 146.70, 115.97, 0.9360, "23835 23836 23837 25522 25524"
2025-09-16 18:25:40, 5, 133.30, 115.97, 0.9360, "23835 23836 23837 25547 25549"
2025-09-16 18:25:41, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 25572 25574"
2025-09-16 18:25:42, 5, 133.30, 116.09, 0.9360, "23835 23836 23837 25597 25599"
2025-09-16 18:25:43, 5, 125.00, 116.09, 0.9360, "23835 23836 23837 25622 25624"
2025-09-16 18:25:43, 5, 125.00, 116.09, 0.9360, "23835 23836 23837 25647 25649"
2025-09-16 18:25:44, 5, 125.00, 116.09, 0.9360, "23835 23836 23837 25672 25674"
2025-09-16 18:25:45, 5, 125.00, 116.09, 0.9360, "23835 23836 23837 25697 25699"
2025-09-16 18:25:46, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 25722 25724"
2025-09-16 18:25:46, 5, 133.30, 116.09, 0.9360, "23835 23836 23837 25747 25749"
2025-09-16 18:25:47, 5, 133.30, 116.09, 0.9360, "23835 23836 23837 25772 25774"
2025-09-16 18:25:48, 5, 137.50, 116.09, 0.9360, "23835 23836 23837 25797 25799"
2025-09-16 18:25:49, 5, 146.70, 116.09, 0.9360, "23835 23836 23837 25822 25824"
2025-09-16 18:25:49, 5, 137.50, 116.09, 0.9360, "23835 23836 23837 25847 25849"
2025-09-16 18:25:50, 5, 125.00, 116.09, 0.9360, "23835 23836 23837 25872 25874"
2025-09-16 18:25:51, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 25897 25899"
2025-09-16 18:25:52, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 25922 25924"
2025-09-16 18:25:53, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 25947 25949"
2025-09-16 18:25:53, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 25972 25974"
2025-09-16 18:25:54, 5, 137.50, 116.09, 0.9360, "23835 23836 23837 25997 25999"
2025-09-16 18:25:55, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26022 26024"
2025-09-16 18:25:56, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26047 26049"
2025-09-16 18:25:56, 5, 146.70, 116.09, 0.9360, "23835 23836 23837 26072 26074"
2025-09-16 18:25:57, 5, 137.50, 116.09, 0.9360, "23835 23836 23837 26097 26099"
2025-09-16 18:25:58, 5, 146.70, 116.09, 0.9360, "23835 23836 23837 26122 26124"
2025-09-16 18:25:59, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 26147 26149"
2025-09-16 18:25:59, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26172 26174"
2025-09-16 18:26:00, 5, 146.70, 116.09, 0.9360, "23835 23836 23837 26197 26199"
2025-09-16 18:26:01, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26222 26224"
2025-09-16 18:26:02, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 26247 26249"
2025-09-16 18:26:02, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26272 26274"
2025-09-16 18:26:03, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 26297 26299"
2025-09-16 18:26:04, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26322 26324"
2025-09-16 18:26:05, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 26347 26349"
2025-09-16 18:26:05, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 26372 26374"
2025-09-16 18:26:06, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26397 26399"
2025-09-16 18:26:07, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26422 26424"
2025-09-16 18:26:08, 5, 137.50, 116.09, 0.9360, "23835 23836 23837 26447 26449"
2025-09-16 18:26:08, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26472 26474"
2025-09-16 18:26:09, 5, 140.00, 116.09, 0.9360, "23835 23836 23837 26497 26499"
2025-09-16 18:26:10, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26522 26524"
2025-09-16 18:26:11, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26547 26549"
2025-09-16 18:26:12, 5, 133.30, 116.09, 0.9360, "23835 23836 23837 26572 26574"
2025-09-16 18:26:12, 5, 125.00, 116.09, 0.9360, "23835 23836 23837 26597 26599"
2025-09-16 18:26:13, 5, 131.20, 116.09, 0.9360, "23835 23836 23837 26622 26624"
2025-09-16 18:26:14, 5, 133.30, 116.09, 0.9360, "23835 23836 23837 26647 26649"
2025-09-16 18:26:15, 5, 125.00, 116.09, 0.9360, "23835 23836 23837 26672 26674"
2025-09-16 18:26:15, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 26697 26699"
2025-09-16 18:26:16, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 26722 26724"
2025-09-16 18:26:17, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 26747 26749"
2025-09-16 18:26:18, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 26772 26774"
2025-09-16 18:26:18, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 26797 26799"
2025-09-16 18:26:19, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 26822 26824"
2025-09-16 18:26:20, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 26847 26849"
2025-09-16 18:26:21, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 26872 26874"
2025-09-16 18:26:22, 5, 126.70, 116.22, 0.9360, "23835 23836 23837 26897 26899"
2025-09-16 18:26:22, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 26922 26924"
2025-09-16 18:26:23, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 26947 26949"
2025-09-16 18:26:24, 5, 137.50, 116.22, 0.9360, "23835 23836 23837 26972 26974"
2025-09-16 18:26:25, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 26997 26999"
2025-09-16 18:26:25, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27022 27024"
2025-09-16 18:26:26, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 27047 27049"
2025-09-16 18:26:27, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27072 27074"
2025-09-16 18:26:28, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27097 27099"
2025-09-16 18:26:28, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 27122 27124"
2025-09-16 18:26:29, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 27147 27149"
2025-09-16 18:26:30, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27172 27174"
2025-09-16 18:26:31, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 27197 27199"
2025-09-16 18:26:32, 5, 125.00, 116.22, 0.9360, "23835 23836 23837 27222 27224"
2025-09-16 18:26:32, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27247 27249"
2025-09-16 18:26:33, 5, 125.00, 116.22, 0.9360, "23835 23836 23837 27272 27274"
2025-09-16 18:26:34, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 27297 27299"
2025-09-16 18:26:35, 5, 137.50, 116.22, 0.9360, "23835 23836 23837 27322 27324"
2025-09-16 18:26:35, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27347 27349"
2025-09-16 18:26:36, 5, 125.00, 116.22, 0.9360, "23835 23836 23837 27372 27374"
2025-09-16 18:26:37, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27397 27399"
2025-09-16 18:26:38, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 27422 27424"
2025-09-16 18:26:38, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 27447 27449"
2025-09-16 18:26:39, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27472 27474"
2025-09-16 18:26:40, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27497 27499"
2025-09-16 18:26:41, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27522 27524"
2025-09-16 18:26:42, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 27547 27549"
2025-09-16 18:26:42, 5, 125.00, 116.22, 0.9360, "23835 23836 23837 27572 27574"
2025-09-16 18:26:43, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 27597 27599"
2025-09-16 18:26:44, 5, 133.30, 116.22, 0.9360, "23835 23836 23837 27622 27624"
2025-09-16 18:26:45, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 27647 27649"
2025-09-16 18:26:45, 5, 131.20, 116.22, 0.9360, "23835 23836 23837 27672 27674"
2025-09-16 18:26:46, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27697 27699"
2025-09-16 18:26:47, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27722 27724"
2025-09-16 18:26:48, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27747 27749"
2025-09-16 18:26:48, 5, 140.00, 116.22, 0.9360, "23835 23836 23837 27772 27774"
2025-09-16 18:26:49, 5, 140.00, 116.34, 0.9360, "23835 23836 23837 27797 27799"
