Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 19:21:28, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 96845 96847"
2025-09-17 19:21:29, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 96869 96871"
2025-09-17 19:21:29, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 96894 96896"
2025-09-17 19:21:30, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 96919 96921"
2025-09-17 19:21:31, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 96952 96954"
2025-09-17 19:21:32, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 96977 96979"
2025-09-17 19:21:32, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97002 97004"
2025-09-17 19:21:33, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97027 97029"
2025-09-17 19:21:34, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97052 97054"
2025-09-17 19:21:34, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97077 97079"
2025-09-17 19:21:35, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97102 97104"
2025-09-17 19:21:36, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97127 97129"
2025-09-17 19:21:37, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97152 97154"
2025-09-17 19:21:37, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97177 97179"
2025-09-17 19:21:38, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97202 97204"
2025-09-17 19:21:39, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97227 97229"
2025-09-17 19:21:40, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97252 97254"
2025-09-17 19:21:40, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97277 97279"
2025-09-17 19:21:41, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97302 97304"
2025-09-17 19:21:42, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97327 97329"
2025-09-17 19:21:43, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97352 97354"
2025-09-17 19:21:43, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97377 97379"
2025-09-17 19:21:44, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97402 97404"
2025-09-17 19:21:45, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97427 97429"
2025-09-17 19:21:46, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97452 97454"
2025-09-17 19:21:46, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97477 97479"
2025-09-17 19:21:47, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97502 97504"
2025-09-17 19:21:48, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97527 97529"
2025-09-17 19:21:49, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97552 97554"
2025-09-17 19:21:49, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97577 97579"
2025-09-17 19:21:50, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97602 97604"
2025-09-17 19:21:51, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97627 97629"
2025-09-17 19:21:52, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97652 97654"
2025-09-17 19:21:52, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97677 97679"
2025-09-17 19:21:53, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97702 97704"
2025-09-17 19:21:54, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97727 97729"
2025-09-17 19:21:55, 5, 6.70, 46.60, 0.9360, "96821 96822 96823 97752 97754"
2025-09-17 19:21:55, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97777 97779"
2025-09-17 19:21:56, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97802 97804"
2025-09-17 19:21:57, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97827 97829"
2025-09-17 19:21:58, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97852 97854"
2025-09-17 19:21:58, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97877 97879"
2025-09-17 19:21:59, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97902 97904"
2025-09-17 19:22:00, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97927 97929"
2025-09-17 19:22:00, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97952 97954"
2025-09-17 19:22:01, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 97977 97979"
2025-09-17 19:22:02, 5, 0.00, 46.60, 0.8700, "96821 96822 96823 98002 98004"
2025-09-17 19:22:03, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 98027 98029"
2025-09-17 19:22:03, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 98052 98054"
2025-09-17 19:22:04, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 98077 98079"
2025-09-17 19:22:05, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 98102 98104"
2025-09-17 19:22:06, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 98127 98129"
2025-09-17 19:22:06, 5, 0.00, 46.60, 0.9360, "96821 96822 96823 98152 98154"
2025-09-17 19:22:07, 5, 6.70, 46.73, 0.8700, "96821 96822 96823 98177 98179"
2025-09-17 19:22:08, 5, 113.30, 54.78, 0.9360, "96821 96822 96823 98203 98205"
2025-09-17 19:22:09, 5, 113.30, 63.03, 0.9360, "96821 96822 96823 98228 98230"
2025-09-17 19:22:09, 5, 106.20, 70.53, 0.9360, "96821 96822 96823 98253 98255"
2025-09-17 19:22:10, 5, 113.30, 77.53, 0.9305, "96821 96822 96823 98278 98280"
2025-09-17 19:22:11, 5, 106.20, 85.53, 0.9360, "96821 96822 96823 98303 98305"
2025-09-17 19:22:12, 5, 106.20, 92.66, 0.9305, "96821 96822 96823 98328 98330"
2025-09-17 19:22:13, 5, 113.30, 100.53, 0.9305, "96821 96822 96823 98353 98355"
2025-09-17 19:22:13, 5, 100.00, 108.16, 0.9089, "96821 96822 96823 98378 98380"
2025-09-17 19:22:14, 5, 106.70, 115.66, 0.9305, "96821 96822 96823 98403 98405"
2025-09-17 19:22:15, 5, 100.00, 116.66, 0.9197, "96821 96822 96823 98428 98430"
2025-09-17 19:22:16, 5, 100.00, 116.91, 0.9360, "96821 96822 96823 98453 98455"
2025-09-17 19:22:16, 5, 100.00, 117.03, 0.8876, "96821 96822 96823 98478 98480"
2025-09-17 19:22:17, 5, 100.00, 117.41, 0.9089, "96821 96822 96823 98503 98505"
2025-09-17 19:22:18, 5, 93.80, 117.53, 0.9089, "96821 96822 96823 98528 98530"
2025-09-17 19:22:19, 5, 100.00, 117.66, 0.9089, "96821 96822 96823 98553 98555"
