Timestamp, ProcCount, CPU_Total (%), Memory_Total (MB), Voltage (V), PIDs
2025-09-17 17:32:49, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25362 25364"
2025-09-17 17:32:50, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25386 25388"
2025-09-17 17:32:50, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25411 25413"
2025-09-17 17:32:51, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25436 25438"
2025-09-17 17:32:52, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 25461 25463"
2025-09-17 17:32:53, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 25486 25488"
2025-09-17 17:32:53, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25511 25513"
2025-09-17 17:32:54, 5, 6.20, 46.85, 0.9360, "25332 25333 25334 25536 25538"
2025-09-17 17:32:55, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25561 25563"
2025-09-17 17:32:56, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25586 25588"
2025-09-17 17:32:56, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25611 25613"
2025-09-17 17:32:57, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25636 25638"
2025-09-17 17:32:58, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 25661 25663"
2025-09-17 17:32:59, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25686 25688"
2025-09-17 17:32:59, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25713 25715"
2025-09-17 17:33:00, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25741 25743"
2025-09-17 17:33:01, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25771 25773"
2025-09-17 17:33:01, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25796 25798"
2025-09-17 17:33:02, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25821 25823"
2025-09-17 17:33:03, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25846 25848"
2025-09-17 17:33:04, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25871 25873"
2025-09-17 17:33:04, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25896 25898"
2025-09-17 17:33:05, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25921 25923"
2025-09-17 17:33:06, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25946 25948"
2025-09-17 17:33:07, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25971 25973"
2025-09-17 17:33:07, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 25996 25998"
2025-09-17 17:33:08, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26021 26023"
2025-09-17 17:33:09, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 26046 26048"
2025-09-17 17:33:10, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26071 26073"
2025-09-17 17:33:10, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26096 26098"
2025-09-17 17:33:11, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26121 26123"
2025-09-17 17:33:12, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26146 26148"
2025-09-17 17:33:13, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26171 26173"
2025-09-17 17:33:13, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26196 26198"
2025-09-17 17:33:14, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 26221 26223"
2025-09-17 17:33:15, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26246 26248"
2025-09-17 17:33:16, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26271 26273"
2025-09-17 17:33:16, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26296 26298"
2025-09-17 17:33:17, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26321 26323"
2025-09-17 17:33:18, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26346 26348"
2025-09-17 17:33:19, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26371 26373"
2025-09-17 17:33:19, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 26396 26398"
2025-09-17 17:33:20, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26421 26423"
2025-09-17 17:33:21, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26446 26448"
2025-09-17 17:33:22, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26471 26473"
2025-09-17 17:33:22, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26496 26498"
2025-09-17 17:33:23, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26521 26523"
2025-09-17 17:33:24, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26546 26548"
2025-09-17 17:33:25, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26571 26573"
2025-09-17 17:33:25, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26596 26598"
2025-09-17 17:33:26, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26621 26623"
2025-09-17 17:33:27, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26646 26648"
2025-09-17 17:33:27, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26671 26673"
2025-09-17 17:33:28, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26696 26698"
2025-09-17 17:33:29, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26721 26723"
2025-09-17 17:33:30, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26746 26748"
2025-09-17 17:33:30, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 26771 26773"
2025-09-17 17:33:31, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26796 26798"
2025-09-17 17:33:32, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26821 26823"
2025-09-17 17:33:33, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26846 26848"
2025-09-17 17:33:33, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26871 26873"
2025-09-17 17:33:34, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26896 26898"
2025-09-17 17:33:35, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26921 26923"
2025-09-17 17:33:36, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 26946 26948"
2025-09-17 17:33:36, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26971 26973"
2025-09-17 17:33:37, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 26996 26998"
2025-09-17 17:33:38, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27021 27023"
2025-09-17 17:33:39, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27046 27048"
2025-09-17 17:33:39, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27071 27073"
2025-09-17 17:33:40, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27096 27098"
2025-09-17 17:33:41, 5, 0.00, 46.85, 0.8700, "25332 25333 25334 27121 27123"
2025-09-17 17:33:42, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27146 27148"
2025-09-17 17:33:43, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27171 27173"
2025-09-17 17:33:43, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27196 27198"
2025-09-17 17:33:44, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27221 27223"
2025-09-17 17:33:45, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27246 27248"
2025-09-17 17:33:46, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27271 27273"
2025-09-17 17:33:46, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27296 27298"
2025-09-17 17:33:47, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27321 27323"
2025-09-17 17:33:48, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27346 27348"
2025-09-17 17:33:48, 5, 0.00, 46.85, 0.9360, "25332 25333 25334 27371 27373"
